name,tier,grouping,disambiguation,category,baseItem,baseInfluences,dimensions,retired,owned,altOwned,relic,updated,poedbUrl,poewikilink,foundBy,foundDateUTC,score,doubleCorrupted,enchanted,quality,grading,location,doubleInfluenced,sixLinked,whiteSocketCount
"Empire's Grasp",5,T5,,Gloves,"Goliath Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Empires_Grasp,https://www.poewiki.net/wiki/Empire%27s_Grasp,,,,,,,,N/A,,,
"Energised Armour",,Vaal_Orb,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Energised_Armour,https://www.poewiki.net/wiki/Energised_Armour,,,,,,,,N/A,,,
"Energy From Within",3,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Energy_From_Within,https://www.poewiki.net/wiki/Energy_From_Within,,,,,,,,N/A,,,
"Entropic Devastation",,Uber,,Gloves,"Assassin's Mitts",,2x2,,0,,,,https://poedb.tw/us/Entropic_Devastation,https://www.poewiki.net/wiki/Entropic_Devastation,,,,,,,,N/A,,,
"Ephemeral Edge",3,T3,,Sword,"Dusk Blade",,2x3,,0,,,,https://poedb.tw/us/Ephemeral_Edge,https://www.poewiki.net/wiki/Ephemeral_Edge,,,,,,,,N/A,,,
"Esh's Mirror",,League,,Shield,"Vaal Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Eshs_Mirror,https://www.poewiki.net/wiki/Esh%27s_Mirror,,,,,,,,N/A,,,
"Esh's Visage",,League,,Shield,"Vaal Spirit Shield",,2x2,,0,,,,https://poedb.tw/us/Eshs_Visage,https://www.poewiki.net/wiki/Esh%27s_Visage,,,,,,,,N/A,,,
"Essence Worm",4,T4,,Ring,"Unset Ring",,1x1,,0,,,,https://poedb.tw/us/Essence_Worm,https://www.poewiki.net/wiki/Essence_Worm,,,,,,,,N/A,,,
"Essentia Sanguis",0,T0,,Claw,"Vaal Claw",,2x2,,0,,,,https://poedb.tw/us/Essentia_Sanguis,https://www.poewiki.net/wiki/Essentia_Sanguis,,,,,,,,N/A,,,
"Eternal Damnation",,League,,Amulet,"Agate Amulet",,1x1,,0,,,,https://poedb.tw/us/Eternal_Damnation,https://www.poewiki.net/wiki/Eternal_Damnation,,,,,,,,N/A,,,
"Ewar's Mirage",5,T5,,Sword,"Antique Rapier",,1x4,,0,,,,https://poedb.tw/us/Ewars_Mirage,https://www.poewiki.net/wiki/Ewar%27s_Mirage,,,,,,,,N/A,,,
"Expedition's End",,League,,"Body Armour","Sentinel Jacket",,2x3,,0,,,,https://poedb.tw/us/Expeditions_End,https://www.poewiki.net/wiki/Expedition%27s_End,,,,,,,,N/A,,,
"Extractor Mentis",5,T5,,Amulet,"Agate Amulet",,1x1,,0,,,,https://poedb.tw/us/Extractor_Mentis,https://www.poewiki.net/wiki/Extractor_Mentis,,,,,,,,N/A,,,
"Eye of Chayula",3,T3,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Eye_of_Chayula,https://www.poewiki.net/wiki/Eye_of_Chayula,,,,,,,,N/A,,,
"Eye of Innocence",5,T5,,Amulet,"Citrine Amulet",,1x1,,0,,,,https://poedb.tw/us/Eye_of_Innocence,https://www.poewiki.net/wiki/Eye_of_Innocence,,,,,,,,N/A,,,
"Eye of Malice",4,T4,,Helmet,"Callous Mask",,2x2,,0,,,,https://poedb.tw/us/Eye_of_Malice,https://www.poewiki.net/wiki/Eye_of_Malice,,,,,,,,N/A,,,
"Eyes of the Greatwolf",2,T2,,Amulet,"Greatwolf Talisman",,1x1,,0,,,,https://poedb.tw/us/Eyes_of_the_Greatwolf,https://www.poewiki.net/wiki/Eyes_of_the_Greatwolf,,,,,,,,N/A,,,
"Ezomyte Peak",5,T5,,Helmet,"Iron Hat",,2x2,,0,,,,https://poedb.tw/us/Ezomyte_Peak,https://www.poewiki.net/wiki/Ezomyte_Peak,,,,,,,,N/A,,,
Facebreaker,4,T4,,Gloves,"Strapped Mitts",,2x2,,0,,,,https://poedb.tw/us/Facebreaker,https://www.poewiki.net/wiki/Facebreaker,,,,,,,,N/A,,,
"Fairgraves' Tricorne",3,T3,,Helmet,Tricorne,,2x2,,0,,,,https://poedb.tw/us/Fairgraves_Tricorne,https://www.poewiki.net/wiki/Fairgraves%27_Tricorne,,,,,,,,N/A,,,
Faithguard,,League,,Helmet,"Runic Helm",,2x2,,0,,,,https://poedb.tw/us/Faithguard,https://www.poewiki.net/wiki/Faithguard,,,,,,,,N/A,,,
Faminebind,5,T5,,Belt,"Rustic Sash",,2x1,,0,,,,https://poedb.tw/us/Faminebind,https://www.poewiki.net/wiki/Faminebind,,,,,,,,N/A,,,
"Farrul's Bite",,League,,Helmet,"Harlequin Mask",,2x2,,0,,,,https://poedb.tw/us/Farruls_Bite,https://www.poewiki.net/wiki/Farrul%27s_Bite,,,,,,,,N/A,,,
"Farrul's Chase",,League,,Boots,"Slink Boots",,2x2,,0,,,,https://poedb.tw/us/Farruls_Chase,https://www.poewiki.net/wiki/Farrul%27s_Chase,,,,,,,,N/A,,,
"Farrul's Fur",,League,,"Body Armour","Triumphant Lamellar",,2x3,,0,,,,https://poedb.tw/us/Farruls_Fur,https://www.poewiki.net/wiki/Farrul%27s_Fur,,,,,,,,N/A,,,
"Farrul's Pounce",,League,,Gloves,"Hydrascale Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Farruls_Pounce,https://www.poewiki.net/wiki/Farrul%27s_Pounce,,,,,,,,N/A,,,
"Fate of the Vaal",,League,,Sword,"Gemstone Sword",,1x3,,0,,,,https://poedb.tw/us/Fate_of_the_Vaal,https://www.poewiki.net/wiki/Fate_of_the_Vaal,,,,,,,,N/A,,,
"Fated End",,League,,Ring,"Paua Ring",,1x1,,0,,,,https://poedb.tw/us/Fated_End,https://www.poewiki.net/wiki/Fated_End,,,,,,,,N/A,,,
Feastbind,5,T5,,Belt,"Rustic Sash",,2x1,,0,,,,https://poedb.tw/us/Feastbind,https://www.poewiki.net/wiki/Feastbind,,,,,,,,N/A,,,
"Femurs of the Saints",5,T5,,Staff,"Primordial Staff",,2x4,,0,,,,https://poedb.tw/us/Femurs_of_the_Saints,https://www.poewiki.net/wiki/Femurs_of_the_Saints,,,,,,,,N/A,,,
Fencoil,5,T5,,Staff,"Gnarled Branch",,1x4,,0,,,,https://poedb.tw/us/Fencoil,https://www.poewiki.net/wiki/Fencoil,,,,,,,,N/A,,,
"Fenumus' Shroud",,League,,"Body Armour","Widowsilk Robe",,2x3,,0,,,,https://poedb.tw/us/Fenumus_Shroud,https://www.poewiki.net/wiki/Fenumus%27_Shroud,,,,,,,,N/A,,,
"Fenumus' Spinnerets",,League,,Boots,"Assassin's Boots",,2x2,,0,,,,https://poedb.tw/us/Fenumus_Spinnerets,https://www.poewiki.net/wiki/Fenumus%27_Spinnerets,,,,,,,,N/A,,,
"Fenumus' Toxins",,League,,Helmet,"Necromancer Circlet",,2x2,,0,,,,https://poedb.tw/us/Fenumus_Toxins,https://www.poewiki.net/wiki/Fenumus%27_Toxins,,,,,,,,N/A,,,
"Fenumus' Weave",,League,,Gloves,"Carnal Mitts",,2x2,,0,,,,https://poedb.tw/us/Fenumus_Weave,https://www.poewiki.net/wiki/Fenumus%27_Weave,,,,,,,,N/A,,,
"Fertile Mind",4,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Fertile_Mind,https://www.poewiki.net/wiki/Fertile_Mind,,,,,,,,N/A,,,
"Fevered Mind",,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Fevered_Mind,https://www.poewiki.net/wiki/Fevered_Mind,,,,,,,,N/A,,,
"Fidelitas' Spike",5,T5,,Sword,"Jagged Foil",,1x4,,0,,,,https://poedb.tw/us/Fidelitas_Spike,https://www.poewiki.net/wiki/Fidelitas%27_Spike,,,,,,,,N/A,,,
Firesong,2,T2,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Firesong,https://www.poewiki.net/wiki/Firesong,,,,,,,,N/A,,,
Flamesight,2,T2,,Helmet,"Solaris Circlet",,2x2,,0,,,,https://poedb.tw/us/Flamesight,https://www.poewiki.net/wiki/Flamesight,,,,,,,,N/A,,,
"Flesh and Spirit",4,T4,,Gloves,"Ironscale Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Flesh_and_Spirit,https://www.poewiki.net/wiki/Flesh_and_Spirit,,,,,,,,N/A,,,
Flesh-Eater,5,T5,,Mace,"Dream Mace",,2x3,,0,,,,https://poedb.tw/us/Flesh-Eater,https://www.poewiki.net/wiki/Flesh-Eater,,,,,,,,N/A,,,
Fleshcrafter,2,T2,,"Body Armour","Necromancer Silks",,2x3,,0,,,,https://poedb.tw/us/Fleshcrafter,https://www.poewiki.net/wiki/Fleshcrafter,,,,,,,,N/A,,,
"Fluid Motion",3,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Fluid_Motion,https://www.poewiki.net/wiki/Fluid_Motion,,,,,,,,N/A,,,
"Font of Thunder",,League,,Shield,"Mirrored Spiked Shield",,2x2,,0,,,,https://poedb.tw/us/Font_of_Thunder,https://www.poewiki.net/wiki/Font_of_Thunder,,,,,,,,N/A,,,
"Forbidden Flame",,Pinnacle,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Forbidden_Flame,https://www.poewiki.net/wiki/Forbidden_Flame,,,,,,,,N/A,,,
"Forbidden Flesh",,Pinnacle,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Forbidden_Flesh,https://www.poewiki.net/wiki/Forbidden_Flesh,,,,,,,,N/A,,,
"Forbidden Shako",,League,,Helmet,"Great Crown",,2x2,,0,,,,https://poedb.tw/us/Forbidden_Shako,https://www.poewiki.net/wiki/Forbidden_Shako,,,,,,,,N/A,,,
"Forbidden Taste",4,T4,,Flask,"Quartz Flask",,1x2,,0,,,,https://poedb.tw/us/Forbidden_Taste,https://www.poewiki.net/wiki/Forbidden_Taste,,,,,,,,N/A,,,
"Fortress Covenant",3,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Fortress_Covenant,https://www.poewiki.net/wiki/Fortress_Covenant,,,,,,,,N/A,,,
Foxshade,5,T5,,"Body Armour","Wild Leather",,2x3,,0,,,,https://poedb.tw/us/Foxshade,https://www.poewiki.net/wiki/Foxshade,,,,,,,,N/A,,,
"Fractal Thoughts",3,T3,,Helmet,"Vaal Mask",,2x2,,0,,,,https://poedb.tw/us/Fractal_Thoughts,https://www.poewiki.net/wiki/Fractal_Thoughts,,,,,,,,N/A,,,
Fragility,,Vaal_Orb,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Fragility,https://www.poewiki.net/wiki/Fragility,,,,,,,,N/A,,,
Frostbreath,4,T4,,Mace,"Ornate Mace",,2x3,,0,,,,https://poedb.tw/us/Frostbreath,https://www.poewiki.net/wiki/Frostbreath,,,,,,,,N/A,,,
"Fury Valve",3,T3,,Amulet,"Turquoise Amulet",,1x1,,0,,,,https://poedb.tw/us/Fury_Valve,https://www.poewiki.net/wiki/Fury_Valve,,,,,,,,N/A,,,
Galesight,2,T2,,Helmet,"Solaris Circlet",,2x2,,0,,,,https://poedb.tw/us/Galesight,https://www.poewiki.net/wiki/Galesight,,,,,,,,N/A,,,
Gamblesprint,,League,,Boots,"Hydrascale Boots",,2x2,,0,,,,https://poedb.tw/us/Gamblesprint,https://www.poewiki.net/wiki/Gamblesprint,,,,,,,,N/A,,,
"Gang's Momentum",5,T5,,Boots,"Legion Boots",,2x2,,0,,,,https://poedb.tw/us/Gangs_Momentum,https://www.poewiki.net/wiki/Gang%27s_Momentum,,,,,,,,N/A,,,
"Garb of the Ephemeral",,League,,"Body Armour","Savant's Robe",synthesised,2x3,,0,,,,https://poedb.tw/us/Garb_of_the_Ephemeral,https://www.poewiki.net/wiki/Garb_of_the_Ephemeral,,,,,,,,N/A,,,
"Garukhan's Flight",1,T1,,Boots,"Stealth Boots",,2x2,,0,,,,https://poedb.tw/us/Garukhans_Flight,https://www.poewiki.net/wiki/Garukhan%27s_Flight,,,,,,,,N/A,,,
"Geofri's Baptism",5,T5,,Mace,"Brass Maul",,2x4,,0,,,,https://poedb.tw/us/Geofris_Baptism,https://www.poewiki.net/wiki/Geofri%27s_Baptism,,,,,,,,N/A,,,
"Geofri's Crest",4,T4,,Helmet,"Great Crown",,2x2,,0,,,,https://poedb.tw/us/Geofris_Crest,https://www.poewiki.net/wiki/Geofri%27s_Crest,,,,,,,,N/A,,,
"Geofri's Sanctuary",4,T4,,"Body Armour","Elegant Ringmail",,2x3,,0,,,,https://poedb.tw/us/Geofris_Sanctuary,https://www.poewiki.net/wiki/Geofri%27s_Sanctuary,,,,,,,,N/A,,,
Ghostwrithe,4,T4,,"Body Armour","Silken Vest",,2x3,,0,,,,https://poedb.tw/us/Ghostwrithe,https://www.poewiki.net/wiki/Ghostwrithe,,,,,,,,N/A,,,
Giantsbane,5,T5,,Gloves,"Bronze Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Giantsbane,https://www.poewiki.net/wiki/Giantsbane,,,,,,,,N/A,,,
"Gifts from Above",4,T4,,Ring,"Diamond Ring",,1x1,,0,,,,https://poedb.tw/us/Gifts_from_Above,https://www.poewiki.net/wiki/Gifts_from_Above,,,,,,,,N/A,,,
"Glimpse of Chaos",,League,,Helmet,"Vaal Mask",,2x2,,0,,,,https://poedb.tw/us/Glimpse_of_Chaos,https://www.poewiki.net/wiki/Glimpse_of_Chaos,,,,,,,,N/A,,,
Gloomfang,3,T3,,Amulet,"Blue Pearl Amulet",,1x1,,0,,,,https://poedb.tw/us/Gloomfang,https://www.poewiki.net/wiki/Gloomfang,,,,,,,,N/A,,,
"Glorious Vanity",,League,,Jewel,"Timeless Jewel",,1x1,,0,,,,https://poedb.tw/us/Glorious_Vanity,https://www.poewiki.net/wiki/Glorious_Vanity,,,,,,,,N/A,,,
Gluttony,4,T4,,Belt,"Leather Belt",,2x1,,0,,,,https://poedb.tw/us/Gluttony,https://www.poewiki.net/wiki/Gluttony,,,,,,,,N/A,,,
Goblinedge,5,T5,,Dagger,Ambusher,,1x3,,0,,,,https://poedb.tw/us/Goblinedge,https://www.poewiki.net/wiki/Goblinedge,,,,,,,,N/A,,,
Goldrim,4,T4,,Helmet,"Leather Cap",,2x2,,0,,,,https://poedb.tw/us/Goldrim,https://www.poewiki.net/wiki/Goldrim,,,,,,,,N/A,,,
Goldwyrm,4,T4,,Boots,"Nubuck Boots",,2x2,,0,,,,https://poedb.tw/us/Goldwyrm,https://www.poewiki.net/wiki/Goldwyrm,,,,,,,,N/A,,,
Gorebreaker,5,T5,,Mace,"Spiked Club",,1x3,,0,,,,https://poedb.tw/us/Gorebreaker,https://www.poewiki.net/wiki/Gorebreaker,,,,,,,,N/A,,,
Goredrill,5,T5,,Dagger,"Skinning Knife",,1x3,,0,,,,https://poedb.tw/us/Goredrill,https://www.poewiki.net/wiki/Goredrill,,,,,,,,N/A,,,
"Gorgon's Gaze",,Boss,,Helmet,"Regicide Mask",,2x2,,0,,,,https://poedb.tw/us/Gorgons_Gaze,https://www.poewiki.net/wiki/Gorgon%27s_Gaze,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Endurance Charges",Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Critical Strike Multiplier",Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Avoid Elemental Ailments",Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Elemental Damage",Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Max Life",Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Elemental Resist",Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Critical Strike Chance",Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Frenzy Charges",Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
"Grand Spectrum",,League,"Power Charges",Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Grand_Spectrum,https://www.poewiki.net/wiki/Grand_Spectrum,,,,,,,,N/A,,,
Gravebind,2,T2,,Gloves,"Hydrascale Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Gravebind,https://www.poewiki.net/wiki/Gravebind,,,,,,,,N/A,,,
"Graven's Secret",,Pinnacle,,Belt,"Cloth Belt",,2x1,,0,,,,https://poedb.tw/us/Gravens_Secret,https://www.poewiki.net/wiki/Graven%27s_Secret,,,,,,,,N/A,,,
"Great Old One's Tentacles",4,T4,,Gloves,"Eelskin Gloves",,2x2,,0,,,,https://poedb.tw/us/Great_Old_Ones_Tentacles,https://www.poewiki.net/wiki/Great_Old_One%27s_Tentacles,,,,,,,,N/A,,,
"Great Old One's Ward",4,T4,,Shield,"Corrugated Buckler",,2x2,,0,,,,https://poedb.tw/us/Great_Old_Ones_Ward,https://www.poewiki.net/wiki/Great_Old_One%27s_Ward,,,,,,,,N/A,,,
"Greed's Embrace",4,T4,,"Body Armour","Golden Plate",,2x3,,0,,,,https://poedb.tw/us/Greeds_Embrace,https://www.poewiki.net/wiki/Greed%27s_Embrace,,,,,,,,N/A,,,
"Grelwood Shank",3,T3,,Sword,"Eternal Sword",,2x3,,0,,,,https://poedb.tw/us/Grelwood_Shank,https://www.poewiki.net/wiki/Grelwood_Shank,,,,,,,,N/A,,,
"Grip of the Council",3,T3,,Gloves,"Arcanist Gloves",,2x2,,0,,,,https://poedb.tw/us/Grip_of_the_Council,https://www.poewiki.net/wiki/Grip_of_the_Council,,,,,,,,N/A,,,
"Gruthkul's Pelt",1,T1,,"Body Armour","Wyrmscale Doublet",,2x3,,0,,,,https://poedb.tw/us/Gruthkuls_Pelt,https://www.poewiki.net/wiki/Gruthkul%27s_Pelt,,,,,,,,N/A,,,
Haemophilia,3,T3,,Gloves,"Serpentscale Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Haemophilia,https://www.poewiki.net/wiki/Haemophilia,,,,,,,,N/A,,,
"Hale Negator",,League,,Helmet,"Mind Cage",,2x2,,0,,,,https://poedb.tw/us/Hale_Negator,https://www.poewiki.net/wiki/Hale_Negator,,,,,,,,N/A,,,
"Hall of Grandmasters",4,T4,,Map,"Promenade Map",,1x1,,0,,,,https://poedb.tw/us/Hall_of_Grandmasters,https://www.poewiki.net/wiki/Hall_of_Grandmasters,,,,,,,,N/A,,,
"Hallowed Ground",3,T3,,Map,"Cemetery Map",,1x1,,0,,,,https://poedb.tw/us/Hallowed_Ground,https://www.poewiki.net/wiki/Hallowed_Ground,,,,,,,,N/A,,,
"Hand of the Fervent",,League,,Gloves,"Zealot Gloves",,2x2,,0,,,,https://poedb.tw/us/Hand_of_the_Fervent,https://www.poewiki.net/wiki/Hand_of_the_Fervent,,,,,,,,N/A,,,
"Hand of Thought and Motion",,League,,Claw,"Imperial Claw",,2x2,,0,,,,https://poedb.tw/us/Hand_of_Thought_and_Motion,https://www.poewiki.net/wiki/Hand_of_Thought_and_Motion,,,,,,,,N/A,,,
"Hand of Wisdom and Action",,League,,Claw,"Imperial Claw",,2x2,,0,,,,https://poedb.tw/us/Hand_of_Wisdom_and_Action,https://www.poewiki.net/wiki/Hand_of_Wisdom_and_Action,,,,,,,,N/A,,,
"Hands of the High Templar",,Pinnacle,,Gloves,"Crusader Gloves",,2x2,,0,,,,https://poedb.tw/us/Hands_of_the_High_Templar,https://www.poewiki.net/wiki/Hands_of_the_High_Templar,,,,,,,,N/A,,,
Hateforge,,League,,Gloves,"Ancient Gauntlets",,2x2,,0,,,,https://poedb.tw/us/Hateforge,https://www.poewiki.net/wiki/Hateforge,,,,,,,,N/A,,,
Headhunter,0,T0,,Belt,"Leather Belt",,2x1,,0,,,,https://poedb.tw/us/Headhunter,https://www.poewiki.net/wiki/Headhunter,,,,,,,,N/A,,,
"Healthy Mind",2,Vaal_Orb,,Jewel,"Cobalt Jewel",,1x1,,0,,,,https://poedb.tw/us/Healthy_Mind,https://www.poewiki.net/wiki/Healthy_Mind,,,,,,,,N/A,,,
"Heartbound Loop",4,T4,,Ring,"Moonstone Ring",,1x1,,0,,,,https://poedb.tw/us/Heartbound_Loop,https://www.poewiki.net/wiki/Heartbound_Loop,,,,,,,,N/A,,,
Heartbreaker,5,T5,,Dagger,"Royal Skean",,1x3,,0,,,,https://poedb.tw/us/Heartbreaker,https://www.poewiki.net/wiki/Heartbreaker,,,,,,,,N/A,,,
Heatshiver,3,T3,,Helmet,"Leather Hood",,2x2,,0,,,,https://poedb.tw/us/Heatshiver,https://www.poewiki.net/wiki/Heatshiver,,,,,,,,N/A,,,
"Hegemony's Era",3,T3,,Staff,"Judgement Staff",,2x4,,0,,,,https://poedb.tw/us/Hegemonys_Era,https://www.poewiki.net/wiki/Hegemony%27s_Era,,,,,,,,N/A,,,
"Heretic's Veil",2,T2,,Helmet,"Deicide Mask",,2x2,,0,,,,https://poedb.tw/us/Heretics_Veil,https://www.poewiki.net/wiki/Heretic%27s_Veil,,,,,,,,N/A,,,
"Hezmana's Bloodlust",3,T3,,Axe,"Vaal Axe",,2x4,,0,,,,https://poedb.tw/us/Hezmanas_Bloodlust,https://www.poewiki.net/wiki/Hezmana%27s_Bloodlust,,,,,,,,N/A,,,
"Hidden Potential",4,Vaal_Orb,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Hidden_Potential,https://www.poewiki.net/wiki/Hidden_Potential,,,,,,,,N/A,,,
Hiltless,4,T4,,Sword,"Reaver Sword",,2x4,,0,,,,https://poedb.tw/us/Hiltless,https://www.poewiki.net/wiki/Hiltless,,,,,,,,N/A,,,
"Hinekora's Sight",3,T3,,Amulet,"Onyx Amulet",,1x1,,0,,,,https://poedb.tw/us/Hinekoras_Sight,https://www.poewiki.net/wiki/Hinekora%27s_Sight,,,,,,,,N/A,,,
Honourhome,5,T5,,Helmet,"Soldier Helmet",,2x2,,0,,,,https://poedb.tw/us/Honourhome,https://www.poewiki.net/wiki/Honourhome,,,,,,,,N/A,,,
Hopeshredder,,Pinnacle,,Bow,"Ranger Bow",elder,2x4,,0,,,,https://poedb.tw/us/Hopeshredder,https://www.poewiki.net/wiki/Hopeshredder,,,,,,,,N/A,,,
"Hrimnor's Hymn",5,T5,,Mace,Sledgehammer,,2x4,,0,,,,https://poedb.tw/us/Hrimnors_Hymn,https://www.poewiki.net/wiki/Hrimnor%27s_Hymn,,,,,,,,N/A,,,
"Hrimnor's Resolve",5,T5,,Helmet,"Samnite Helmet",,2x2,,0,,,,https://poedb.tw/us/Hrimnors_Resolve,https://www.poewiki.net/wiki/Hrimnor%27s_Resolve,,,,,,,,N/A,,,
Hrimsorrow,5,T5,,Gloves,"Goathide Gloves",,2x2,,0,,,,https://poedb.tw/us/Hrimsorrow,https://www.poewiki.net/wiki/Hrimsorrow,,,,,,,,N/A,,,
"Hyaon's Fury",4,T4,,Sword,"Legion Sword",,2x3,,0,,,,https://poedb.tw/us/Hyaons_Fury,https://www.poewiki.net/wiki/Hyaon%27s_Fury,,,,,,,,N/A,,,
Hyperboreus,,League,,Belt,"Leather Belt",veiled,2x1,,0,,,,https://poedb.tw/us/Hyperboreus,https://www.poewiki.net/wiki/Hyperboreus,,,,,,,,N/A,,,
"Hyrri's Bite",5,Recipe,,Quiver,"Sharktooth Arrow Quiver",,2x3,,0,,,,https://poedb.tw/us/Hyrris_Bite,https://www.poewiki.net/wiki/Hyrri%27s_Bite,,,,,,,,N/A,,,
"Hyrri's Ire",2,T2,,"Body Armour","Zodiac Leather",,2x3,,0,,,,https://poedb.tw/us/Hyrris_Ire,https://www.poewiki.net/wiki/Hyrri%27s_Ire,,,,,,,,N/A,,,
"Hyrri's Truth",4,T4,,Amulet,"Jade Amulet",,1x1,,0,,,,https://poedb.tw/us/Hyrris_Truth,https://www.poewiki.net/wiki/Hyrri%27s_Truth,,,,,,,,N/A,,,
"Icefang Orbit",4,T4,,Ring,"Iron Ring",,1x1,,0,,,,https://poedb.tw/us/Icefang_Orbit,https://www.poewiki.net/wiki/Icefang_Orbit,,,,,,,,N/A,,,
Icetomb,5,T5,,"Body Armour","Latticed Ringmail",,2x3,,0,,,,https://poedb.tw/us/Icetomb,https://www.poewiki.net/wiki/Icetomb,,,,,,,,N/A,,,
Ichimonji,4,T4,,Sword,"Corsair Sword",,1x3,,0,,,,https://poedb.tw/us/Ichimonji,https://www.poewiki.net/wiki/Ichimonji,,,,,,,,N/A,,,
"Ikiaho's Promise",5,T5,,Amulet,"Coral Amulet",,1x1,,0,,,,https://poedb.tw/us/Ikiahos_Promise,https://www.poewiki.net/wiki/Ikiaho%27s_Promise,,,,,,,,N/A,,,
"Immortal Flesh",5,T5,,Belt,"Leather Belt",,2x1,,0,"SSF Affliction",,,https://poedb.tw/us/Immortal_Flesh,https://www.poewiki.net/wiki/Immortal_Flesh,,,,,,,,N/A,,,
"Immutable Force",2,T2,,Jewel,"Crimson Jewel",,1x1,,0,,,,https://poedb.tw/us/Immutable_Force,https://www.poewiki.net/wiki/Immutable_Force,,,,,,,,N/A,,,
"Impossible Escape",,Pinnacle,,Jewel,"Viridian Jewel",,1x1,,0,,,,https://poedb.tw/us/Impossible_Escape,https://www.poewiki.net/wiki/Impossible_Escape,,,,,,,,N/A,,,
Impresence,,Pinnacle,Fire,Amulet,"Onyx Amulet",elder,1x1,,0,,,,https://poedb.tw/us/Impresence,https://www.poewiki.net/wiki/Impresence,,,,,,,,N/A,,,
Impresence,,Pinnacle,Chaos,Amulet,"Onyx Amulet",elder,1x1,,0,,,,https://poedb.tw/us/Impresence,https://www.poewiki.net/wiki/Impresence,,,,,,,,N/A,,,
Impresence,,Pinnacle,Physical,Amulet,"Onyx Amulet",elder,1x1,,0,,,,https://poedb.tw/us/Impresence,https://www.poewiki.net/wiki/Impresence,,,,,,,,N/A,,,
Impresence,,Pinnacle,Lightning,Amulet,"Onyx Amulet",elder,1x1,,0,,,,https://poedb.tw/us/Impresence,https://www.poewiki.net/wiki/Impresence,,,,,,,,N/A,,,
Impresence,,Pinnacle,Cold,Amulet,"Onyx Amulet",elder,1x1,,0,,,,https://poedb.tw/us/Impresence,https://www.poewiki.net/wiki/Impresence,,,,,,,,N/A,,,
"Incandescent Heart",3,T3,,"Body Armour","Saintly Chainmail",,2x3,,0,,,,https://poedb.tw/us/Incandescent_Heart,https://www.poewiki.net/wiki/Incandescent_Heart,,,,,,,,N/A,,,
Indigon,,Pinnacle,,Helmet,"Hubris Circlet",eldershaper,2x2,,0,,,,https://poedb.tw/us/Indigon,https://www.poewiki.net/wiki/Indigon,,,,,,,,N/A,,,
